Technology combinations:,"['E1', 'P', 'E2']","['E1', 'P']",['E1'],"['E1', 'E2']","['BP', 'P', 'E2']","['BP', 'P']",['BP'],"['BP', 'E2']","['P', 'E2']",['E2'],['P'],['N']
#,x,y,2007,2008,2009,2010,2011,2012,2013,2014,2015,2007,2008,2009,2010,2011,2012,2013,2014,2015,2007,2008,2009,2010,2011,2012,2013,2014,2015
50,24.729,59.418,"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,758570.306049,778546.784579,755084.709674,761108.229669,763228.727994,758942.214642,754808.075834,756709.878388,759352.871561
51,14.434,50.071,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,3136880.73016,3214924.20506,3122483.96559,3145546.54595,3160415.22715,3149663.755,3136981.93893,3140771.23508,3140075.23336
52,2.297,41.481,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,20.454,44.79,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,2826360.9504,2887154.90923,2815805.41087,2833902.53785,2842577.2939,2832070.70047,2820997.08442,2825680.41842,2831952.91863
54,19.905,44.276,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-2.447,36.851,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,170715.852825,181446.770128,168846.640575,172039.793906,173597.664474,171762.710455,169819.05267,170629.837156,171674.623162
56,20.188,47.18,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,23.266,50.723,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-7.317,55.006,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,21.316,46.18,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,174690.325958,183770.108007,173025.019106,175710.097936,177397.468182,176115.511539,174622.657894,175088.80302,175107.540959
